0, -1.7216719471132556, -0.7944236665929205, -0.9272482805203349, [2.91554618e-07, 6.07747220e-07, 5.94129120e-07, 4.97885087e-07, 3.96862644e-07, 3.24783373e-07, 2.61344878e-07, 4.85571704e-07, 6.52576347e-07, 7.36426019e-07, 6.95162409e-07, 2.54851872e-07, 3.00604553e-07, 2.71442836e-07, 2.48596383e-07, 3.23191384e-07, 4.00793080e-07, 4.21341076e-07, 4.77546808e-07, 8.24986800e-07, 7.71825956e-07, 7.21636039e-07], [ 0.39990046, -0.0495059 , -0.07627288, -0.20760842, -0.3982568 , -0.03227545, -0.26971804, -0.22709005, -0.00268551, -0.07086303,  0.25397139, -0.69342563, -0.10817833, -0.11325189, -0.31433579, -0.33316915, -0.48061456, -0.29041228,  0.11954875,  0.06203211,  0.08758436, -0.07455385]
1, -1.7295256319912857, -0.7865371455781057, -0.94298848641318, [3.00735114e-07, 6.06610715e-07, 5.92378127e-07, 4.93119030e-07, 3.92343277e-07, 3.24042427e-07, 2.59936586e-07, 4.80358408e-07, 6.52514696e-07, 7.34799220e-07, 7.00992818e-07, 2.53592640e-07, 2.98294979e-07, 2.69802726e-07, 2.47480758e-07, 3.20363285e-07, 3.96183483e-07, 4.16259759e-07, 4.80291283e-07, 8.26410869e-07, 7.73836626e-07, 7.19924510e-07], [ 0.08673435,  0.02687014, -0.00818807,  0.13662943, -0.10758874,  0.08895951,  0.05516438,  0.13897906,  0.07916624, -0.09131617, -0.13737608, -0.0222427 ,  0.096402  , -0.01638597, -0.13916188, -0.07862451, -0.10846728, -0.02727485,  0.16477463,  0.06600216,  0.09134058, -0.01517696]
2, -1.7310600666224032, -0.7868378085040582, -0.944222258118345, [3.02594275e-07, 6.06792889e-07, 5.92115132e-07, 4.94145547e-07, 3.90807536e-07, 3.24944483e-07, 2.60496198e-07, 4.81366442e-07, 6.53376578e-07, 7.33637091e-07, 7.00063409e-07, 2.53512592e-07, 2.99126875e-07, 2.69479700e-07, 2.45964630e-07, 3.19316297e-07, 3.94664602e-07, 4.15489230e-07, 4.82369382e-07, 8.27275398e-07, 7.75036998e-07, 7.19588793e-07], [-0.02580705, -0.09372454,  0.04693531,  0.16758523,  0.0473798 ,  0.0323959 ,  0.08516829,  0.03019771,  0.09949252, -0.08098069, -0.07746526,  0.04853448,  0.09339495,  0.01747898, -0.10482369, -0.05235528, -0.04205615, -0.00031793,  0.12444682,  0.05213701,  0.08356174, -0.01200784]
3, -1.7333230978360286, -0.7903387590332833, -0.9429843388027452, [3.04577519e-07, 6.04793144e-07, 5.92829879e-07, 4.99163927e-07, 3.89571949e-07, 3.26786050e-07, 2.62810594e-07, 4.83141802e-07, 6.56756402e-07, 7.30264995e-07, 6.97301898e-07, 2.53538564e-07, 3.02243031e-07, 2.69373554e-07, 2.41214834e-07, 3.16396745e-07, 3.91241179e-07, 4.14264207e-07, 4.87918852e-07, 8.29601768e-07, 7.78528837e-07, 7.18839998e-07], [-0.01903158,  0.08719422,  0.20288099,  0.02333784,  0.00107745,  0.09907501,  0.06921598,  0.01296999,  0.02364858,  0.08603861,  0.09237981,  0.00665084, -0.01051717,  0.05213219, -0.06028689,  0.00162073,  0.01888173, -0.04038716,  0.06168636,  0.05084315,  0.04966529, -0.00775107]
4, -1.735243162865466, -0.7946706001616776, -0.9405725627037886, [3.06148658e-07, 6.05517247e-07, 5.98153371e-07, 5.03387346e-07, 3.88237418e-07, 3.30675248e-07, 2.66178021e-07, 4.84817799e-07, 6.59904473e-07, 7.29675329e-07, 6.97519786e-07, 2.53560258e-07, 3.04317204e-07, 2.70444379e-07, 2.35990849e-07, 3.14040326e-07, 3.88787609e-07, 4.12117319e-07, 4.93859782e-07, 8.32703004e-07, 7.82512045e-07, 7.18008848e-07], [-0.102334  ,  0.01382319,  0.03200784, -0.16016796,  0.04830423, -0.01155891,  0.04561656,  0.00589393, -0.03919819,  0.04042192,  0.02799906, -0.1669052 , -0.0890405 ,  0.07872821, -0.10701845, -0.07028208, -0.00591489, -0.01152974,  0.01045052,  0.01948859,  0.01850016, -0.02089738]
5, -1.7369451095763304, -0.7987687532396168, -0.9381763563367136, [3.01594403e-07, 6.07127151e-07, 6.04942268e-07, 5.03397474e-07, 3.89768184e-07, 3.34612629e-07, 2.72063222e-07, 4.88793110e-07, 6.61881433e-07, 7.30612275e-07, 6.96458008e-07, 2.48105464e-07, 3.04074422e-07, 2.74906698e-07, 2.26732880e-07, 3.09677763e-07, 3.87218522e-07, 4.10971303e-07, 5.00059752e-07, 8.36372575e-07, 7.86967465e-07, 7.16809115e-07], [-0.01471534,  0.04833449,  0.18242835,  0.03630489, -0.01756573, -0.10855759,  0.04378745,  0.19665392,  0.05665911,  0.11743068,  0.16966932,  0.23745291, -0.04546601, -0.04888042, -0.03042697,  0.03216286,  0.07107917, -0.05410483, -0.02713716, -0.0078136 , -0.00640084, -0.04049105]
6, -1.7375933410214488, -0.8012253549904853, -0.9363679860309635, [2.97978269e-07, 6.09101828e-07, 6.13070408e-07, 5.03987190e-07, 3.90538462e-07, 3.37093954e-07, 2.77493420e-07, 4.94075041e-07, 6.64331125e-07, 7.32689372e-07, 6.97696430e-07, 2.45683150e-07, 3.03452137e-07, 2.78143626e-07, 2.18211953e-07, 3.06098994e-07, 3.86270459e-07, 4.09099077e-07, 5.05382754e-07, 8.39607107e-07, 7.90926628e-07, 7.15300815e-07], [ 0.01734522, -0.01371721,  0.09318143,  0.09805575, -0.08080196, -0.11296977,  0.0086944 ,  0.12822764,  0.05763253,  0.0688817 ,  0.11387622,  0.22039657,  0.01152381, -0.08913502, -0.07060543, -0.013923  , -0.01370603, -0.04101698, -0.08575956, -0.02483121, -0.04004641, -0.04819203]
7, -1.7377921679894714, -0.8002480663970362, -0.9375441015924354, [2.94062590e-07, 6.09817696e-07, 6.21328601e-07, 5.06315072e-07, 3.88817738e-07, 3.37913892e-07, 2.83309368e-07, 5.00118425e-07, 6.67359143e-07, 7.35426457e-07, 6.99563010e-07, 2.45528698e-07, 3.03691773e-07, 2.79932180e-07, 2.05999671e-07, 3.00390089e-07, 3.83056046e-07, 4.06883655e-07, 5.07784995e-07, 8.42336937e-07, 7.93543449e-07, 7.12466574e-07], [ 0.02926275, -0.05072433, -0.11473826, -0.0601307 ,  0.10174667, -0.14897599, -0.05779231,  0.07324118, -0.02199432,  0.03467375, -0.01710657,  0.11777663,  0.02203714, -0.04069235,  0.06498144, -0.01162417, -0.11098227, -0.03251119, -0.04775159, -0.05287189, -0.0297491 , -0.00446424]
8, -1.7390964074165003, -0.7973024824665447, -0.9417939249499556, [2.95583545e-07, 6.08325021e-07, 6.16132030e-07, 5.03573401e-07, 3.89543305e-07, 3.32312950e-07, 2.79393646e-07, 4.99338163e-07, 6.65147501e-07, 7.36853007e-07, 7.00923395e-07, 2.50135810e-07, 3.03084485e-07, 2.77078738e-07, 2.10893605e-07, 3.01915910e-07, 3.82095853e-07, 4.06997803e-07, 5.01656394e-07, 8.39033532e-07, 7.89667031e-07, 7.12541660e-07], [ 0.06085643,  0.05752039, -0.01343525, -0.0224728 ,  0.18791239,  0.08730082,  0.02355049,  0.09600189,  0.01822864,  0.04568745, -0.11583697, -0.08946528,  0.01070195,  0.02976263,  0.05453108, -0.02664559, -0.10646383,  0.03471938,  0.04117843, -0.02828275, -0.00356564,  0.02165523]
9, -1.7398964834030646, -0.7992004694749935, -0.9406960139280711, [2.96951393e-07, 6.09004559e-07, 6.16073599e-07, 5.03547405e-07, 3.93925694e-07, 3.32512537e-07, 2.79293622e-07, 5.02416329e-07, 6.65807860e-07, 7.38777278e-07, 6.99265818e-07, 2.49716350e-07, 3.03654917e-07, 2.76925069e-07, 2.11807847e-07, 3.00980049e-07, 3.78562582e-07, 4.07174958e-07, 5.01537977e-07, 8.37875090e-07, 7.89102480e-07, 7.12723951e-07], [ 0.03458541, -0.00011632,  0.03911385,  0.01901921,  0.00928537,  0.00620238,  0.05397674, -0.00443731,  0.01201463, -0.03960282,  0.02064792,  0.00940618, -0.01568839, -0.03307555,  0.01396441,  0.02785901, -0.03009666, -0.11131923, -0.01223444, -0.03427103, -0.00999236,  0.00778002]
10, -1.74029247264234, -0.7992365410364645, -0.9410559316058755, [2.98356708e-07, 6.08980393e-07, 6.16618779e-07, 5.03643507e-07, 3.95177673e-07, 3.32725353e-07, 2.80485970e-07, 5.03087952e-07, 6.66344896e-07, 7.38432157e-07, 6.99219187e-07, 2.49922360e-07, 3.03598185e-07, 2.76457388e-07, 2.11735470e-07, 3.00700213e-07, 3.76604725e-07, 4.05089494e-07, 5.01920988e-07, 8.37332539e-07, 7.89227049e-07, 7.12671574e-07], [-0.02762272,  0.01581936,  0.06203349,  0.03181349, -0.01239508,  0.04283284,  0.06601385,  0.0369129 , -0.05191024, -0.02491821, -0.03623739,  0.04154513, -0.01338442, -0.01431042,  0.0206887 ,  0.01764976, -0.01478541, -0.1077951 , -0.01559853, -0.03714616, -0.01350091,  0.00322968]
11, -1.740993698492373, -0.7991821876513858, -0.9418115108409872, [3.01575802e-07, 6.09294812e-07, 6.20498165e-07, 5.04525112e-07, 3.99687084e-07, 3.33972516e-07, 2.86267995e-07, 5.07238143e-07, 6.68055408e-07, 7.37816237e-07, 6.98573841e-07, 2.50555306e-07, 3.03298548e-07, 2.75211732e-07, 2.09505784e-07, 2.98831999e-07, 3.69031730e-07, 3.96767927e-07, 5.03116305e-07, 8.35345088e-07, 7.89710226e-07, 7.12112761e-07], [ 0.0327155 ,  0.02601856,  0.01349034,  0.08659145,  0.12282634,  0.05127245,  0.0719147 ,  0.10086874,  0.05608961,  0.05637447,  0.06856523,  0.0490674 ,  0.03962715, -0.01348226,  0.03879928, -0.07430378,  0.09063885,  0.07715673,  0.01734717, -0.02905265, -0.03235677, -0.00037525]
