0, -1.739471155588908, -0.8118390179114897, -0.9276321376774184, [2.35452506e-07, 5.08368001e-07, 6.23859183e-07, 5.56599428e-07, 4.47211602e-07, 3.75506042e-07, 3.01234929e-07, 4.11130823e-07, 6.51123183e-07, 7.02779169e-07, 7.00655451e-07, 2.56331221e-07, 2.62104748e-07, 2.73523044e-07, 2.00000000e-07, 2.42136693e-07, 3.32258973e-07, 3.89807621e-07, 4.15320682e-07, 6.96951212e-07, 7.60743694e-07, 7.06337880e-07], [ 0.16361405,  0.04638138, -0.04894793, -0.19513268, -0.2429276 , -0.19553497, -0.10928127, -0.17102481, -0.09676384, -0.05687688, -0.16931139, -0.09972168, -0.23585625, -0.05605989, -0.18882568, -0.12912284, -0.1574033 , -0.22030076, -0.08650694, -0.03181937, -0.01031221, -0.10163358]
1, -1.7418717611570997, -0.8072830007796341, -0.9345887603774656, [2.37871113e-07, 5.09053629e-07, 6.23135615e-07, 5.53714901e-07, 4.43620551e-07, 3.72911643e-07, 2.99738435e-07, 4.08602667e-07, 6.49692782e-07, 7.01938393e-07, 6.98152624e-07, 2.55498511e-07, 2.61186691e-07, 2.72694345e-07, 2.00000000e-07, 2.41513812e-07, 3.30303869e-07, 3.87001811e-07, 4.14041902e-07, 6.96480846e-07, 7.60591255e-07, 7.04835492e-07], [-0.06340793,  0.00164778,  0.03500877,  0.00390075, -0.02499134, -0.09040997,  0.02400758,  0.04979219, -0.03028837,  0.01577911,  0.03324708,  0.15455398, -0.02947917,  0.0003136 , -0.08987045,  0.0471411 ,  0.03342481, -0.12228786, -0.08731504, -0.02627945,  0.00281318, -0.05955345]
2, -1.7420306732903161, -0.8049784532608234, -0.9370522200294927, [2.37633030e-07, 5.09202621e-07, 6.23383792e-07, 5.53207585e-07, 4.42659687e-07, 3.71431017e-07, 2.99722515e-07, 4.08669636e-07, 6.49085718e-07, 7.01952059e-07, 6.98041894e-07, 2.57070299e-07, 2.60788704e-07, 2.72539694e-07, 2.00000000e-07, 2.41966310e-07, 3.30314420e-07, 3.85135328e-07, 4.12834629e-07, 6.96101179e-07, 7.60593206e-07, 7.03891832e-07], [ 0.11912507, -0.00922732, -0.02889793, -0.04708067,  0.06037402,  0.06467607,  0.04976726,  0.04690817,  0.00186589,  0.02957299,  0.03670664, -0.11228587,  0.0047063 ,  0.07881042, -0.04072282,  0.00081377, -0.03075508, -0.00385216,  0.05556218,  0.0027315 ,  0.01057283, -0.01611713]
3, -1.7422502789387888, -0.8057198014973654, -0.9365304774414234, [2.38052807e-07, 5.09132767e-07, 6.23288894e-07, 5.53122569e-07, 4.43077848e-07, 3.71818516e-07, 3.00006012e-07, 4.08987294e-07, 6.49153128e-07, 7.02119390e-07, 6.98312468e-07, 2.56610702e-07, 2.60816098e-07, 2.72923170e-07, 2.00000000e-07, 2.41983660e-07, 3.30259185e-07, 3.85225406e-07, 4.13129594e-07, 6.96131780e-07, 7.60646565e-07, 7.03881201e-07], [ 0.03077854, -0.01055199, -0.00650561, -0.01882581,  0.03253435,  0.01525119,  0.05373462,  0.055227  ,  0.00425791,  0.02394181,  0.02486131, -0.01763089, -0.00355747,  0.02950834, -0.06783284,  0.01395538, -0.00518552, -0.04638083, -0.01593622, -0.00520746, -0.00233497, -0.02896771]
4, -1.742397870953745, -0.8061699915002878, -0.9362278794534574, [2.38571569e-07, 5.09001216e-07, 6.23219957e-07, 5.52863267e-07, 4.43603763e-07, 3.72046387e-07, 3.00713408e-07, 4.09782089e-07, 6.49156655e-07, 7.02482156e-07, 6.98792987e-07, 2.56386098e-07, 2.60716330e-07, 2.73494708e-07, 2.00000000e-07, 2.42197697e-07, 3.30212283e-07, 3.84626060e-07, 4.13061604e-07, 6.96052592e-07, 7.60682543e-07, 7.03488867e-07], [-0.01607878, -0.01592983,  0.01335538, -0.00013236,  0.01923692, -0.02145755,  0.03933348,  0.05740688,  0.0127108 ,  0.01799339,  0.00106733,  0.04188003,  0.00723886,  0.01781182, -0.07796681,  0.01402554,  0.00762671, -0.05303306, -0.03865968,  0.00799982,  0.01222543, -0.01367023]
5, -1.7425002475089255, -0.8068654668470276, -0.9356347806618979, [2.39596721e-07, 5.08534135e-07, 6.23280071e-07, 5.52257639e-07, 4.44853370e-07, 3.72110254e-07, 3.02431407e-07, 4.12007774e-07, 6.49299009e-07, 7.03406599e-07, 6.99640869e-07, 2.56433248e-07, 2.60610646e-07, 2.75062096e-07, 2.00000000e-07, 2.42705470e-07, 3.30132885e-07, 3.82827476e-07, 4.12639751e-07, 6.96108126e-07, 7.61104220e-07, 7.02657822e-07], [-0.01669227, -0.00520823,  0.0295464 ,  0.01986969, -0.06327435, -0.0458266 , -0.00678977, -0.05310583, -0.00942006,  0.01155438, -0.08745667,  0.0721271 , -0.02126151, -0.01995958, -0.09561318, -0.00866526, -0.01947536, -0.03875285, -0.05009536,  0.00649484,  0.00986992, -0.02549595]
6, -1.7426349673141521, -0.8061547069932371, -0.9364802603209149, [2.40033523e-07, 5.08501590e-07, 6.23455319e-07, 5.52127590e-07, 4.44214841e-07, 3.71750745e-07, 3.02491851e-07, 4.11490134e-07, 6.49067042e-07, 7.03621636e-07, 6.98803031e-07, 2.56858079e-07, 2.60588501e-07, 2.75148700e-07, 2.00000000e-07, 2.42772881e-07, 3.29762771e-07, 3.82246699e-07, 4.12259264e-07, 6.96113312e-07, 7.61233536e-07, 7.02176295e-07], [ 1.68235647e-03, -1.08112204e-02,  1.68823693e-02,  2.56206838e-02, -1.18959145e-02, -5.41248348e-03,  1.21587806e-02, -4.19549317e-02,  9.49619084e-03,  1.45427654e-02, -1.37658555e-02,  4.76362819e-02,  7.45166239e-06, -9.20741692e-03, -8.55427902e-02, -1.14409028e-02, -1.17309792e-02, -4.34233316e-03, -2.70262985e-02,  1.62832537e-02,  1.00331624e-02, -1.58423267e-02]
7, -1.742693209078105, -0.8059328061588145, -0.9367604029192906, [2.40562550e-07, 5.08300009e-07, 6.23728601e-07, 5.52384849e-07, 4.43866391e-07, 3.71688406e-07, 3.02820877e-07, 4.10612443e-07, 6.49114636e-07, 7.04017568e-07, 6.98323269e-07, 2.57552866e-07, 2.60629724e-07, 2.75197898e-07, 2.00000000e-07, 2.42628259e-07, 3.29329630e-07, 3.81956399e-07, 4.11796048e-07, 6.96381225e-07, 7.61463208e-07, 7.01654583e-07], [ 0.03138583, -0.0186298 ,  0.00436607,  0.00350513,  0.02249342,  0.03169719,  0.02077175,  0.03361714,  0.01144159,  0.01696553,  0.00990452, -0.00245161,  0.01852501,  0.01338288, -0.07778298, -0.01610736, -0.0119514 , -0.00025646, -0.05422361,  0.00936586,  0.00164683, -0.01120921]
8, -1.7427330160994585, -0.8057121249254678, -0.9370208911739907, [2.41426089e-07, 5.07980957e-07, 6.24002804e-07, 5.52420088e-07, 4.43764189e-07, 3.71662539e-07, 3.03508272e-07, 4.10361833e-07, 6.49152861e-07, 7.04622293e-07, 6.97970559e-07, 2.58183835e-07, 2.60666606e-07, 2.75628082e-07, 2.00000000e-07, 2.42566103e-07, 3.28831613e-07, 3.81200177e-07, 4.11070559e-07, 6.96629996e-07, 7.61765241e-07, 7.00909071e-07], [ 0.04209288, -0.0079761 , -0.00675793,  0.00501539,  0.045718  ,  0.05389917,  0.01990326,  0.05256016,  0.02174063,  0.01388506,  0.02516586, -0.05116594,  0.02745511,  0.00506638, -0.09256849, -0.02850689, -0.00314068,  0.02594272, -0.03951329,  0.01338417, -0.00638168, -0.01234484]
9, -1.7428210832186712, -0.8056841603695812, -0.93713692284909, [2.42371686e-07, 5.07648224e-07, 6.24329815e-07, 5.52798542e-07, 4.44038571e-07, 3.72007934e-07, 3.04371134e-07, 4.10425642e-07, 6.49525703e-07, 7.05373409e-07, 6.97633335e-07, 2.58507904e-07, 2.60847075e-07, 2.75853859e-07, 2.00000000e-07, 2.42106983e-07, 3.28405162e-07, 3.80774010e-07, 4.09985958e-07, 6.97124878e-07, 7.62023663e-07, 7.00009606e-07], [ 0.00144418, -0.00181705, -0.00717187,  0.00235266,  0.04891924,  0.04342521, -0.01153815,  0.04572221,  0.01010205,  0.00141937,  0.03621761, -0.0643176 ,  0.0178709 ,  0.0045135 , -0.09558349, -0.02795964, -0.01119008,  0.01846786,  0.02077524,  0.01531189, -0.00417061, -0.01036426]
